character,move,base_damage,damage,angle,bkb,kbg,launch_angle,hitstun
Kirby,Jab 1,2,2.1,55,8,30,55,4
Kirby,Jab 2,3,3.15,70,15,30,70,7
Kirby,Rapid Jab Finisher,2,2.1,45,80,120,45,39
Kirby,Dash Attack (Hits 1-5),1,1.05,0,0,0,0,0
Kirby,Dash Attack (Hit 6),4,4.2,65,100,70,65,44
Kirby,Ftilt (All Angles) (Hitbox 1),8,8.4,361,12,100,0,13
Kirby,Ftilt (All Angles) (Hitbox 2),8,8.4,361,12,100,0,13
Kirby,Ftilt (All Angles) (Hitbox 3),7,7.35,361,12,100,0,13
Kirby,Utilt,5,5.25,100,40,116,100,24
Kirby,Utilt (Late),4,4.2,88,40,110,88,23
Kirby,Dtilt,6,6.3,361,30,30,0,13
Kirby,Fsmash (Angled Up),16,16.8,361,30,102,17.34541118,27
Kirby,"Fsmash (Angled Up, Late)",12,12.6,60,90,69,60,43
Kirby,Fsmash,15,15.75,361,30,102,13.44964868,26
Kirby,Fsmash (Late),11,11.55,60,90,69,60,43
Kirby,Fsmash (Angled Down),14,14.7,361,30,102,9.790204658,25
Kirby,"Fsmash (Angled Down, Late)",10,10.5,60,90,69,60,42
Kirby,Usmash (Early) (Hitbox 1),15,15.75,75,32,104,75,27
Kirby,Usmash (Early) (Hitbox 2),15,15.75,75,32,104,75,27
Kirby,Usmash (Early) (Hitbox 3),14,14.7,75,30,99,75,25
Kirby,Usmash (Hitbox 1),14,14.7,88,20,98,88,21
Kirby,Usmash (Hitbox 2),14,14.7,88,20,98,88,21
Kirby,Usmash (Hitbox 3),12,12.6,88,20,98,88,19
Kirby,Usmash (Late) (Hitbox 1),12,12.6,50,10,52,50,9
Kirby,Usmash (Late) (Hitbox 2),12,12.6,50,10,52,50,9
Kirby,Usmash (Late) (Hitbox 3),11,11.55,50,10,52,50,9
Kirby,Dsmash,14,14.7,69,25,110,69,24
Kirby,Dsmash (Late),10,10.5,69,25,108,69,20
Kirby,Fthrow,5,5.25,75,40,125,75,25
Kirby,Bthrow,8,8.4,130,30,120,130,22
Kirby,Uthrow,10,10.5,78,75,74,78,37
Kirby,Dthrow,2,2.1,63,60,180,63,38
Kirby,Nair (Earliest),10,10.5,46,30,90,46,20
Kirby,Nair (Early),8,8.4,46,30,90,46,19
Kirby,Nair,6,6.3,46,30,90,46,18
Kirby,Nair (Late),4,4.2,46,30,90,46,18
Kirby,Fair (Hit 1) (Hitbox 1),4,4.2,45,35,50,45,16
Kirby,Fair (Hit 1) (Hitbox 2),4,4.2,80,35,50,80,16
Kirby,Fair (Hit 2),3,3.15,366,28,30,366,12
Kirby,Fair (Hit 3),5,5.25,361,30,148,1.175298913,23
Kirby,Bair,13,13.65,361,20,104,0,21
Kirby,Bair (Late),8,8.4,361,0,112,0,9
Kirby,Uair,9,9.45,70,20,100,70,17
Kirby,Dair (Hits 1-5),1,1.05,366,20,107,366,14
Kirby,Dair (Hit 6),2,2.1,270,20,110,270,15
Kirby,Dair (Landing),2,2.1,60,40,100,60,18
Kirby,"Hammer Flip (Ground, No Charge)",19,19.95,53,60,78,53,38
Kirby,"Hammer Flip (Ground, Full Charge)",35,36.75,361,60,78,40,61
Kirby,"Hammer Flip (Air, No Charge)",15,15.75,55,60,78,55,35
Kirby,"Hammer Flip (Air, Full Charge)",27,28.35,45,60,78,45,48
Kirby,Final Cutter (Hit 1) (Hitbox 1),5,5.25,85,117,100,85,54
Kirby,Final Cutter (Hit 1) (Hitbox 2),5,5.25,93,117,100,93,54
Kirby,Final Cutter (Hit 1) (Hitbox 3),5,5.25,90,102,100,90,48
Kirby,Final Cutter (Hit 1) (Hitbox 4),5,5.25,93,102,100,93,48
Kirby,"Final Cutter (Hit 2, Early)",2,2.1,275,100,100,275,37
Kirby,"Final Cutter (Hit 2, Late)",2,2.1,361,30,180,5.084375776,24
Kirby,Final Cutter (Landing),5,5.25,70,120,100,70,55
Kirby,Final Cutter (Projectile),6,6.3,361,60,20,6.250835404,24
Kirby,Stone (Ground),14,14.7,0,40,40,0,20
Kirby,Stone (Aerial),18,18.9,70,65,70,70,38
Kirby,Stone (Landing),14,14.7,0,40,40,0,20
Link,Jab 1 (Hitbox 1),2.5,2.625,95,35,37,95,15
Link,Jab 1 (Hitbox 2),2.5,2.625,80,35,37,80,15
Link,Jab 1 (Hitbox 3),2.5,2.625,361,30,37,0,13
Link,Jab 1 (Hitbox 4),2.5,2.625,361,30,37,0,13
Link,Jab 2 (Hitbox 1),2.5,2.625,90,38,10,90,14
Link,Jab 2 (Hitbox 2),2.5,2.625,78,38,10,78,14
Link,Jab 2 (Hitbox 3),2.5,2.625,60,38,10,60,14
Link,Jab 2 (Hitbox 4),2.5,2.625,50,38,10,50,14
Link,Jab 3,5,5.25,30,70,50,30,31
Link,Dash Attack (Hitbox 1),14,14.7,45,70,85,45,39
Link,Dash Attack (Hitbox 2),13,13.65,50,85,85,50,44
Link,Dash Attack (Hitbox 3),12,12.6,55,85,77,55,42
Link,Ftilt,13,13.65,361,55,82,32.4295566,32
Link,Utilt (Hitbox 1),9,9.45,95,30,122,95,23
Link,Utilt (Hitbox 2),9,9.45,85,30,130,85,24
Link,Utilt (Hitbox 3),9,9.45,85,30,123,85,23
Link,Utilt (Hitbox 4),9,9.45,85,30,124,85,23
Link,Dtilt (Hitbox 1),11,11.55,280,0,62,280,6
Link,Dtilt (Hitbox 2),11,11.55,80,90,30,80,38
Link,Fsmash (Hit 1) (Hitbox 1),7,7.35,75,47,15,75,19
Link,Fsmash (Hit 1) (Hitbox 2),14,14.7,361,30,100,8.757903727,25
Link,Fsmash (Hit 1) (Hitbox 3),7,7.35,55,47,15,55,19
Link,Fsmash (Hit 2) (Hitbox 1),13,13.65,48,85,89,48,45
Link,Fsmash (Hit 2) (Hitbox 2),13,13.65,48,85,89,48,45
Link,Fsmash (Hit 2) (Hitbox 3),12,12.6,48,85,89,48,44
Link,Fsmash (Hit 2) (Hitbox 4),12,12.6,48,85,89,48,44
Link,Usmash (Hit 1) (Hitbox 1),4,4.2,105,55,100,105,23
Link,Usmash (Hit 1) (Hitbox 2),4,4.2,130,38,100,130,18
Link,Usmash (Hit 1) (Hitbox 3),4,4.2,140,28,100,140,15
Link,Usmash (Hit 1) (Hitbox 4),4,4.2,105,65,100,105,26
Link,"Usmash (Hit 1, Late) (Hitbox 1)",4,4.2,105,55,100,105,23
Link,"Usmash (Hit 1, Late) (Hitbox 2)",4,4.2,130,38,100,130,18
Link,"Usmash (Hit 1, Late) (Hitbox 3)",4,4.2,135,45,100,135,20
Link,"Usmash (Hit 1, Late) (Hitbox 4)",4,4.2,105,65,100,105,26
Link,Usmash (Hit 2) (Hitbox 1),3,3.15,105,55,100,105,23
Link,Usmash (Hit 2) (Hitbox 2),3,3.15,130,38,100,130,18
Link,Usmash (Hit 2) (Hitbox 3),3,3.15,140,28,100,140,15
Link,Usmash (Hit 2) (Hitbox 4),3,3.15,105,65,100,105,26
Link,"Usmash (Hit 2, Late) (Hitbox 1)",3,3.15,105,55,100,105,23
Link,"Usmash (Hit 2, Late) (Hitbox 2)",3,3.15,130,38,100,130,18
Link,"Usmash (Hit 2, Late) (Hitbox 3)",3,3.15,135,40,100,135,18
Link,"Usmash (Hit 2, Late) (Hitbox 4)",3,3.15,105,65,100,105,26
Link,Usmash (Hit 3) (Hitbox 1),11,11.55,80,60,96,80,34
Link,Usmash (Hit 3) (Hitbox 2),11,11.55,90,60,96,90,34
Link,Usmash (Hit 3) (Hitbox 3),10,10.5,90,60,96,90,33
Link,Usmash (Hit 3) (Hitbox 4),9,9.45,90,60,96,90,32
Link,Dsmash (Hit 1) (Hitbox 1),14,14.7,78,40,88,78,27
Link,Dsmash (Hit 1) (Hitbox 2),16,16.8,78,40,88,78,29
Link,Dsmash (Hit 1) (Hitbox 3),17,17.85,78,40,88,78,30
Link,Dsmash (Hit 1) (Hitbox 4),16,16.8,78,40,88,78,29
Link,Dsmash (Hit 2) (Hitbox 1),12,12.6,30,80,63,30,38
Link,Dsmash (Hit 2) (Hitbox 2),12,12.6,30,80,63,30,38
Link,Dsmash (Hit 2) (Hitbox 3),11,11.55,30,80,63,30,38
Link,Dsmash (Hit 2) (Hitbox 4),10,10.5,30,80,63,30,37
Link,Fthrow,4,4.2,50,50,120,50,29
Link,Bthrow,4,4.2,130,50,110,130,28
Link,Uthrow,2,2.1,90,24,230,90,27
Link,Dthrow,3,3.15,83,60,85,83,29
Link,Nair (Hitbox 1),11,11.55,361,22,100,0,19
Link,Nair (Hitbox 2),9,9.45,361,22,100,0,18
Link,Nair (Hitbox 3),9,9.45,361,22,100,0,18
Link,Nair (Late),6,6.3,361,15,100,0,13
Link,Fair (Hit 1),11,11.55,45,20,130,45,22
Link,Fair (Hit 2),13,13.65,45,30,100,45,24
Link,Bair (Hit 1) (Hitbox 1),3,3.15,72,40,100,72,18
Link,Bair (Hit 1) (Hitbox 2),3,3.15,68,40,100,68,18
Link,Bair (Hit 1) (Hitbox 3),3,3.15,68,40,100,68,18
Link,Bair (Hit 2),5,5.25,361,70,70,35.11186918,32
Link,Uair,15,15.75,85,18,88,85,19
Link,Uair (Late),13,13.65,85,18,88,85,18
Link,Dair (Early) (Hitbox 1),15,15.75,270,30,80,270,23
Link,Dair (Early) (Hitbox 2),15,15.75,55,25,40,55,15
Link,Dair,18,18.9,65,30,80,65,26
Link,Dair (Late),15,15.75,65,30,80,65,23
Link,Zair (Hit 1),2.5,2.625,35,50,30,35,21
Link,Zair (Hit 2),4,4.2,45,50,30,45,21
Link,Hero's Bow (No Charge),5,5.25,361,10,66,0,8
Link,Hero's Bow (Full Charge),5,5.25,361,10,66,0,8
Link,Gale Boomerang,7,7.35,70,80,40,70,34
Link,Gale Boomerang (Late),5,5.25,65,60,40,65,26
Link,Gale Boomerang (Windboxes),0,0,60,60,100,60,25
Link,"Spin Attack (No Charge, Early) (Hitbox 1)",14,14.7,45,60,86,45,35
Link,"Spin Attack (No Charge, Early) (Hitbox 2)",14,14.7,45,60,86,45,35
Link,"Spin Attack (No Charge, Early) (Hitbox 3)",11.2,11.76,45,60,86,45,33
Link,Spin Attack (No Charge) (Hitbox 1),12,12.6,43,48,86,43,29
Link,Spin Attack (No Charge) (Hitbox 2),12,12.6,43,48,86,43,29
Link,Spin Attack (No Charge) (Hitbox 3),9.6,10.08,43,48,86,43,27
Link,"Spin Attack (No Charge, Late) (Hitbox 1)",9,9.45,43,48,84,43,26
Link,"Spin Attack (No Charge, Late) (Hitbox 2)",9,9.45,43,48,84,43,26
Link,"Spin Attack (No Charge, Late) (Hitbox 3)",7.2,7.56,43,48,84,43,26
Link,"Spin Attack (No Charge, Latest) (Hitbox 1)",7,7.35,361,20,82,0,14
Link,"Spin Attack (No Charge, Latest) (Hitbox 2)",7,7.35,361,20,82,0,14
Link,"Spin Attack (No Charge, Latest) (Hitbox 3)",5.6,5.88,361,20,82,0,14
Link,"Spin Attack (Air, Hit 1) (Hitbox 1)",4,4.2,85,70,100,85,28
Link,"Spin Attack (Air, Hit 1) (Hitbox 2)",4,4.2,80,40,100,80,18
Link,"Spin Attack (Air, Hit 1) (Hitbox 3)",4,4.2,366,85,100,366,32
Link,"Spin Attack (Air, Hit 2)",2,2.1,120,90,100,120,34
Link,"Spin Attack (Air, Hit 3) (Hitbox 1)",2,2.1,366,60,100,366,25
Link,"Spin Attack (Air, Hit 3) (Hitbox 2)",2,2.1,82,50,100,82,22
Link,"Spin Attack (Air, Hit 3) (Hitbox 3)",2,2.1,45,85,100,45,32
Link,"Spin Attack (Air, Hit 4)",2,2.1,120,90,100,120,34
Link,"Spin Attack (Air, Hit 5) (Hitbox 1)",2,2.1,366,50,100,366,22
Link,"Spin Attack (Air, Hit 5) (Hitbox 2)",2,2.1,90,55,100,90,23
Link,"Spin Attack (Air, Hit 5) (Hitbox 3)",2,2.1,45,85,100,45,32
Link,"Spin Attack (Air, Hit 6)",2,2.1,120,90,100,120,34
Link,"Spin Attack (Air, Hit 7) (Hitbox 1)",2,2.1,90,60,100,90,25
Link,"Spin Attack (Air, Hit 7) (Hitbox 2)",2,2.1,90,50,100,90,22
Link,"Spin Attack (Air, Hit 7) (Hitbox 3)",2,2.1,50,85,100,50,32
Link,"Spin Attack (Air, Hit 8)",2,2.1,120,90,100,120,34
Link,"Spin Attack (Air, Hit 9)",4,4.2,361,30,200,14.10447205,26
Little Mac,Jab 1,2,2.1,85,10,80,85,8
Little Mac,Jab 2,2,2.1,80,10,80,80,8
Little Mac,Jab 3,7,7.35,60,30,100,60,20
Little Mac,Rapid Jab Finisher,3,3.15,75,90,123,75,44
Little Mac,Dash Attack (Windbox),0,0,361,20,100,0,12
Little Mac,Dash Attack (Hitbox 1),10,10.5,50,80,70,50,38
Little Mac,Dash Attack (Hitbox 2),10,10.5,60,80,70,60,38
Little Mac,Dash Attack (Hitbox 3),10,10.5,70,80,70,70,38
Little Mac,Ftilt (Hit 1) (Hitbox 1),4,4.2,60,50,100,60,22
Little Mac,Ftilt (Hit 1) (Hitbox 2),4,4.2,28,60,100,28,25
Little Mac,Ftilt (Hit 1) (Hitbox 3),4,4.2,28,80,100,28,31
Little Mac,Ftilt (Hit 2),8,8.4,361,40,130,16.86914286,27
Little Mac,Utilt,9,9.45,88,50,80,88,27
Little Mac,Dtilt,8,8.4,80,50,50,80,23
Little Mac,"Fsmash (Windbox, All Angles)",0,0,361,24,100,0,15
Little Mac,Fsmash (Angled Up) (Hitbox 1),20,21,78,30,81,78,28
Little Mac,Fsmash (Angled Up) (Hitbox 2),18,18.9,85,30,81,85,26
Little Mac,Fsmash (Hitbox 1),20,21,361,31,91,28.29240683,30
Little Mac,Fsmash (Hitbox 2),18,18.9,361,31,91,19.86531227,28
Little Mac,Fsmash (Angled Down),24,25.2,361,50,21,6.277016149,24
Little Mac,Usmash,21,22.05,86,40,76,86,32
Little Mac,Usmash (Late),16,16.8,85,25,96,85,24
Little Mac,Dsmash (Hit 1),13,13.65,30,25,94,30,21
Little Mac,Dsmash (Hit 2),13,13.65,30,25,94,30,21
Little Mac,Fthrow,4,4.2,45,45,104,45,26
Little Mac,Bthrow,5,5.25,45,42,130,45,27
Little Mac,Uthrow,3,3.15,85,70,104,85,35
Little Mac,Dthrow,5,5.25,85,78,40,85,33
Little Mac,Nair (Hitbox 1),2,2.1,366,9,100,366,9
Little Mac,Nair (Hitbox 2),2,2.1,80,5,100,80,8
Little Mac,Nair (Hitbox 3),2,2.1,80,5,100,80,8
Little Mac,Fair (Hitbox 1),5,5.25,30,25,100,30,17
Little Mac,Fair (Hitbox 2),4,4.2,30,25,100,30,16
Little Mac,Fair (Hitbox 3),4,4.2,30,25,100,30,16
Little Mac,Bair (Hitbox 1),6,6.3,30,25,100,30,17
Little Mac,Bair (Hitbox 2),4,4.2,30,25,100,30,16
Little Mac,Bair (Hitbox 3),4,4.2,30,25,100,30,16
Little Mac,Uair (Hitbox 1),5,5.25,80,25,100,80,17
Little Mac,Uair (Hitbox 2),4,4.2,80,25,100,80,16
Little Mac,Uair (Hitbox 3),4,4.2,80,25,100,80,16
Little Mac,Dair (Hitbox 1),5,5.25,361,0,80,0,5
Little Mac,Dair (Hitbox 2),4,4.2,270,0,80,270,5
Little Mac,Dair (Hitbox 3),4,4.2,361,0,80,0,5
Little Mac,KO Punch,35,36.75,80,25,100,80,58
Little Mac,KO Punch (Aerial),13,13.65,80,40,80,80,25
Little Mac,Straight Lunge (No Charge),14,14.7,361,50,90,32.16782764,32
Little Mac,Straight Lunge (No Charge),12,12.6,361,50,90,26.33553416,30
Little Mac,"Straight Lunge (No Charge, Late)",9,9.45,361,50,90,19.15096623,28
Little Mac,"Straight Lunge (Full Charge, Early)",25,26.25,361,55,86,40,46
Little Mac,Straight Lunge (Full Charge),25,26.25,361,55,86,40,46
Little Mac,"Straight Lunge (Full Charge, Late)",20,21,361,55,86,40,39
Little Mac,"Straight Lunge (No Charge, Aerial)",10,10.5,361,25,95,0,19
Little Mac,"Straight Lunge (No Charge, Late, Aerial)",7,7.35,361,25,95,0,17
Little Mac,"Straight Lunge (Full Charge, Aerial)",15,15.75,361,25,100,5.202736801,24
Little Mac,Jolt Haymaker (Windbox),0,0,0,0,0,0,0
Little Mac,Jolt Haymaker (Earliest),14,14.7,361,33,98,12.01131708,26
Little Mac,Jolt Haymaker (Latest),14,14.7,361,33,98,12.01131708,26
Little Mac,Rising Uppercut (Hit 1) (Hitbox 1),3,3.15,107,170,100,107,58
Little Mac,Rising Uppercut (Hit 1) (Hitbox 2),3,3.15,95,160,100,95,55
Little Mac,Rising Uppercut,1,1.05,366,40,50,366,18
Little Mac,Rising Uppercut (Final Hit),3,3.15,80,45,190,80,31
Little Mac,Slip Counter (Attack),10,10.5,361,90,50,40,40
Lucario,Jab 1 (Hitbox 1),1.65,1.7325,80,33,10,80,12
Lucario,Jab 1 (Hitbox 2),1.65,1.7325,55,33,10,55,12
Lucario,Jab 1 (Late) (Hitbox 1),1.65,1.7325,80,32,10,80,12
Lucario,Jab 1 (Late) (Hitbox 2),1.65,1.7325,55,32,10,55,12
Lucario,Jab 1 (Late) (Hitbox 3),1.65,1.7325,80,32,10,80,12
Lucario,Jab 2 (Hitbox 1),1.32,1.386,72,38,20,72,15
Lucario,Jab 2 (Hitbox 2),1.32,1.386,90,32,20,90,13
Lucario,Jab 2 (Hitbox 3),1.32,1.386,45,50,20,45,20
Lucario,Jab 3,1.98,2.079,60,50,120,60,27
Lucario,Dash Attack,5.28,5.544,50,70,75,50,33
Lucario,Dash Attack (Late),3.96,4.158,60,70,75,60,32
Lucario,"Ftilt (Hit 1, All Angles)",2.64,2.772,80,20,100,80,12
Lucario,"Ftilt (Hit 2, All Angles)",3.96,4.158,361,50,95,12.72733888,26
Lucario,Utilt (Hitbox 1),3.3,3.465,96,45,110,96,25
Lucario,Utilt (Hitbox 2),3.3,3.465,96,45,110,96,25
Lucario,Utilt (Hitbox 3),3.96,4.158,96,50,110,96,27
Lucario,Dtilt,3.3,3.465,60,37,110,60,22
Lucario,Fsmash,10.56,11.088,361,40,106,14.93385737,27
Lucario,Fsmash (Late),8.58,9.009,361,40,106,9.801275046,25
Lucario,Usmash (Hit 1),2.64,2.772,100,100,103,100,38
Lucario,Usmash (Hit 2) (Hitbox 1),9.24,9.702,83,32,103,83,22
Lucario,Usmash (Hit 2) (Hitbox 2),7.92,8.316,83,32,103,83,21
Lucario,"Usmash (Hit 2, Late)",5.94,6.237,83,32,103,83,20
Lucario,Dsmash,9.24,9.702,33,30,99,33,21
Lucario,Fthrow,5.28,5.544,361,70,55,30.86766628,31
Lucario,Bthrow,6.6,6.93,40,50,60,40,24
Lucario,Uthrow,3.96,4.158,88,70,70,88,32
Lucario,Dthrow,4.62,4.851,80,100,30,80,41
Lucario,Nair,5.28,5.544,361,20,100,0,15
Lucario,Nair (Hit 2),3.96,4.158,361,15,100,0,12
Lucario,Fair,3.96,4.158,64,80,70,64,36
Lucario,Bair,9.9,10.395,361,30,100,0,22
Lucario,Uair,7.26,7.623,90,30,110,90,21
Lucario,Uair (Late),3.96,4.158,90,30,110,90,19
Lucario,Dair (Hit 1),3.3,3.465,80,20,30,80,9
Lucario,Dair (Hit 2),3.96,4.158,361,60,100,28.4347928,30
Lucario,Aura Sphere (Charging),0.66,0.693,83,10,93,83,9
Lucario,Aura Sphere (Release from Charge),6.6,6.93,361,14,42,0,8
Lucario,Aura Sphere (Full Charge),16.5,17.325,47,35,69,47,24
Lucario,Force Palm (Command Grab),8.58,9.009,52,66,86,52,34
Lucario,Force Palm (Projectile) (Hitbox 1),7.26,7.623,43,50,48,43,23
Lucario,Force Palm (Projectile) (Hitbox 2),4.62,4.851,43,50,48,43,22
Lucario,Extremespeed (Hitbox),3.96,4.158,38,70,100,38,34
Lucario,Counter (Attack),7.26,7.623,70,60,108,70,33
Lucas,Jab 1 (Hitbox 1),2.5,2.625,30,30,100,30,15
Lucas,Jab 1 (Hitbox 2),2.5,2.625,66,18,100,66,12
Lucas,Jab 1 (Hitbox 3),2.5,2.625,87,16,100,87,11
Lucas,Jab 2 (Hitbox 1),2,2.1,30,30,100,30,15
Lucas,Jab 2 (Hitbox 2),2,2.1,70,18,100,70,12
Lucas,Jab 2 (Hitbox 3),2,2.1,88,16,100,88,11
Lucas,Jab 3,4,4.2,48,60,80,48,29
Lucas,Dash Attack (Hitbox 1),9,9.45,75,60,76,75,30
Lucas,Dash Attack (Hitbox 2),13,13.65,46,60,70,46,32
Lucas,Ftilt (All Angles) (Hitbox 1),7.5,7.875,361,20,60,0,12
Lucas,Ftilt (All Angles) (Hitbox 2),11,11.55,361,30,75,0,19
Lucas,Utilt (Hit 1),1.5,1.575,120,60,100,120,25
Lucas,Utilt (Hit 2),8,8.4,93,50,100,93,28
Lucas,"Utilt (Hit 2, Late)",5,5.25,90,50,100,90,27
Lucas,Dtilt (Hitbox 1),3,3.15,76,18,50,76,10
Lucas,Dtilt (Hitbox 2),3,3.15,40,10,45,40,6
Lucas,Dtilt (Hitbox 3),3,3.15,0,8,40,0,5
Lucas,Fsmash (Hitbox 1),14,14.7,361,50,88,31.13552671,31
Lucas,Fsmash (Hitbox 2),15,15.75,361,50,88,34.2926941,32
Lucas,Usmash (Launcher),2,2.1,110,110,90,110,36
Lucas,"Usmash (Hit 2, Earliest)",19,19.95,95,48,77,95,33
Lucas,"Usmash (Hit 2, Early)",18,18.9,95,42,77,95,30
Lucas,Usmash (Hit 2),16,16.8,95,37,77,95,26
Lucas,"Usmash (Hit 2, Late)",14,14.7,95,32,77,95,22
Lucas,"Usmash (Hit 2, Latest)",12,12.6,95,27,77,95,19
Lucas,Dsmash (Hit 1),17,17.85,361,43,90,32.48014014,32
Lucas,Dsmash (Hit 2),14,14.7,361,30,90,3.596399068,24
Lucas,Dsmash (Hit 3),11,11.55,361,20,90,0,17
Lucas,Fthrow,10,10.5,48,80,65,48,38
Lucas,Bthrow,10,10.5,41,80,65,41,38
Lucas,Uthrow,10,10.5,90,78,69,90,37
Lucas,Dthrow,6.5,6.825,80,78,51,80,34
Lucas,Nair,2,2.1,367,20,70,367,12
Lucas,Nair (Final Hit),4,4.2,60,40,140,60,26
Lucas,Fair (Hitbox 1),9,9.45,361,10,100,0,13
Lucas,Fair (Hitbox 2),11.5,12.075,46,30,97,46,22
Lucas,Fair (Late),6,6.3,361,7,100,0,10
Lucas,Bair (Hitbox 1),9,9.45,361,30,80,0,19
Lucas,Bair (Hitbox 2),12,12.6,280,30,90,280,22
Lucas,Bair (Hitbox 3),12,12.6,361,30,90,0,22
Lucas,Bair (Hitbox 4),7,7.35,361,10,60,0,8
Lucas,Uair,13,13.65,80,10,100,80,16
Lucas,Dair (Hits 1-3) (Hitbox 1),3.5,3.675,90,42,10,90,16
Lucas,Dair (Hits 1-3) (Hitbox 2),3.5,3.675,270,20,100,270,12
Lucas,Dair (Hit 4) (Hitbox 1),5,5.25,270,10,110,270,12
Lucas,Dair (Hit 4) (Hitbox 2),5,5.25,361,10,130,0,13
Lucas,Zair,4,4.2,45,60,30,45,25
Lucas,Zair (Late),2.8,2.94,45,40,30,45,17
Lucas,PK Fire,3,3.15,0,0,0,0,0
Lucas,PK Fire (Contact),6,6.3,0,0,0,0,0
Lucas,PK Thunder 2 (Hit 1),8,8.4,361,60,110,38.44971429,33
Lucas,PK Thunder 2 (Hits 2-6),2,2.1,366,30,50,366,14
Lucas,PK Thunder 2 (Hits 7-11),1.5,1.575,366,30,50,366,14
Lucas,PK Thunder 2 (Hit 12),10,10.5,50,90,74,50,43
Lucas,PSI Magnet,8,8.4,25,40,98,25,24
Lucina,Jab 1 (Hitbox 1),3.325,3.49125,78,55,30,78,23
Lucina,Jab 1 (Hitbox 2),3.325,3.49125,65,55,30,65,23
Lucina,Jab 1 (Hitbox 3),3.325,3.49125,90,55,30,90,23
Lucina,Jab 2,4.75,4.9875,45,62,45,45,27
Lucina,Dash Attack,9.975,10.47375,45,48,58,45,24
Lucina,Ftilt,10.925,11.47125,361,42,77,6.652261368,24
Lucina,Utilt,7.6,7.98,100,65,100,100,34
Lucina,Utilt (Late) (Hitbox 1),8.075,8.47875,85,52,100,85,29
Lucina,Utilt (Late) (Hitbox 2),8.075,8.47875,100,52,100,100,29
Lucina,Utilt (Late) (Hitbox 3),8.075,8.47875,100,52,100,100,29
Lucina,Utilt (Late) (Hitbox 4),8.075,8.47875,85,52,100,85,29
Lucina,Dtilt,8.5,8.925,30,45,40,30,21
Lucina,Fsmash,15,15.75,361,65,80,40,37
Lucina,Usmash (Launcher),3,3.15,125,155,100,125,53
Lucina,Usmash,14.25,14.9625,89,42,90,89,29
Lucina,Dsmash (Hit 1) (Hitbox 1),9.5,9.975,75,60,88,75,32
Lucina,Dsmash (Hit 1) (Hitbox 2),9.5,9.975,361,60,88,33.73703502,32
Lucina,Dsmash (Hit 1) (Hitbox 3),9.5,9.975,361,60,88,33.73703502,32
Lucina,Dsmash (Hit 1) (Hitbox 4),9.5,9.975,361,60,88,33.73703502,32
Lucina,Dsmash (Hit 2) (Hitbox 1),14,14.7,60,60,88,60,35
Lucina,Dsmash (Hit 2) (Hitbox 2),14,14.7,361,60,88,40,35
Lucina,Dsmash (Hit 2) (Hitbox 3),14,14.7,361,60,88,40,35
Lucina,Dsmash (Hit 2) (Hitbox 4),14,14.7,361,60,88,40,35
Lucina,Fthrow,4,4.2,50,100,50,50,42
Lucina,Bthrow,4,4.2,140,80,60,140,35
Lucina,Uthrow,4,4.2,93,70,120,93,36
Lucina,Dthrow,5,5.25,100,95,50,100,41
Lucina,Nair (Hit 1) (Hitbox 1),4.2,4.41,80,30,50,80,15
Lucina,Nair (Hit 1) (Hitbox 2),4.2,4.41,75,30,50,75,15
Lucina,Nair (Hit 1) (Hitbox 3),4.2,4.41,65,30,50,65,15
Lucina,Nair (Hit 1) (Hitbox 4),4.2,4.41,90,30,50,90,15
Lucina,Nair (Hit 2),8.5,8.925,361,55,95,27.08005294,30
Lucina,Fair,10.5,11.025,361,40,85,6.178822642,24
Lucina,Bair,11.8,12.39,361,40,90,11.51246411,26
Lucina,Uair,11.4,11.97,85,40,82,85,24
Lucina,Dair (Hitbox 1),12.3,12.915,361,30,75,0,20
Lucina,Dair (Hitbox 2),12.3,12.915,80,30,75,80,20
Lucina,Dair (Hitbox 3),12.3,12.915,361,30,75,0,20
Lucina,Dair (Meteor),14.2,14.91,270,20,80,270,18
Lucina,Shield Breaker (No Charge),8.5,8.925,361,45,95,12.79433865,26
Lucina,Shield Breaker (Full Charge),23,24.15,361,45,95,40,41
Lucina,Dancing Blade (Hitbox 1),3.325,3.49125,78,25,75,78,14
Lucina,Dancing Blade (Hitbox 2),3.325,3.49125,92,25,75,92,14
Lucina,Dancing Blade (Hitbox 3),3.325,3.49125,20,25,75,20,14
Lucina,Dancing Blade 2 (Up) (Hitbox 1),3.325,3.49125,80,30,60,80,15
Lucina,Dancing Blade 2 (Up) (Hitbox 2),3.325,3.49125,85,30,60,85,15
Lucina,Dancing Blade 2 (Up) (Hitbox 3),3.325,3.49125,60,30,60,60,15
Lucina,Dancing Blade 2 (Hitbox 1),3.325,3.49125,75,30,30,75,13
Lucina,Dancing Blade 2 (Hitbox 2),3.325,3.49125,90,30,30,90,13
Lucina,Dancing Blade 2 (Hitbox 3),3.325,3.49125,40,30,30,40,13
Lucina,Dancing Blade 3 (Up) (Hitbox 1),4.275,4.48875,80,40,50,80,19
Lucina,Dancing Blade 3 (Up) (Hitbox 2),4.275,4.48875,85,40,50,85,19
Lucina,Dancing Blade 3 (Up) (Hitbox 3),4.275,4.48875,60,40,50,60,19
Lucina,Dancing Blade 3 (Hitbox 1),4.275,4.48875,50,40,43,50,18
